OBJECTID,OA01CD,OA01CDOLD,Shape__Area,Shape__Length,GlobalID
75011,E00074639,00HCPF0002,58427.5860824585,1602.50804940264,b3c33301-bbef-4446-b0d5-291e9325642c
74015,E00073643,00HBPB0008,46934.8541259766,1322.05837738492,ee57ab34-cc36-4570-b5b9-010b261f56c0
74086,E00073714,00HBPD0006,131914.998550415,2137.06342292359,f1b3494c-f475-4319-b4bf-145d37b7011a
76007,E00075635,00HDPS0034,5620482.28339386,11273.5724491775,bc2a6781-6997-481a-a95f-2dcc2a08a58b
73351,E00073413,00HBNT0036,89351.4954414368,1577.75355783644,73d9c18c-194f-499a-89e6-f8202369aea2
74347,E00073975,00HBPL0011,28939.491558075,747.540556921282,b82e3faa-2743-46e9-8857-4d732e35b8da
172575,E00162744,46UCHH0009,63252.9712715149,2032.56589780932,20c2127d-ca32-4259-8eab-a94630a5ca05
172646,E00162815,46UCHR0008,53427.8017044067,1147.46397384909,d6ab6e04-f347-4d72-a4a9-df55d77964f7
75343,E00074971,00HCPX0018,53193.1957702637,1724.06697181541,32937680-d74b-4f32-992e-267eb2f18159
95904,W00008046,00PPNQ0003,10528303.0290947,23156.0402225332,047d2605-9edf-4961-ae83-1cbb4e039b52
74679,E00074307,00HBPW0007,117102.971168518,2406.14556973074,280f9ccb-cba7-4e59-a7d6-4b74ca296724
75675,E00075303,00HDPD0030,80028.6616706848,2185.03656699506,f6a245c4-ba69-4885-967a-758d60b5a963
73019,E00073019,00HAPW0019,37727.0747871399,1226.89420575376,b718fd18-5bce-4f97-b669-0da453185d1e
73090,E00073090,00HAQB0003,36946.5233459473,1012.18252056764,e214b1e0-4797-45f7-8973-565bf6ad0a9b
72758,E00072758,00HAPE0004,76281.2464904785,1157.13331427603,ed4b999e-4def-4803-bbf3-00687c63755d
161832,E00163719,46UFHB0013,66856.3054161072,1384.15436658361,70f5df84-26b8-4015-b73d-2f8b63d84521
73328,E00073328,00HBNR0028,114091.666049957,2014.6633393912,512d7e64-a9cf-4660-a083-d93a71308fac
74109,E00073737,00HBPD0029,41145.2227058411,916.896099062126,211d7656-99f2-411f-a482-5968bd0fad5b
74773,E00074401,00HBPZ0003,29772.4919509888,927.431759100663,b979fbdc-5c23-458d-a57a-aa48c88ca0c4
74656,E00074284,00HBPU0019,26713.5802001953,756.299651914337,39c3c612-baa0-45c1-8b11-7005e6d71104
72996,E00072996,00HAPU0009,122361.03194809,2904.54305773815,b1a334ad-d917-4a16-a682-e009fa9c73b4
74324,E00073952,00HBPK0024,112031.522575378,1559.88385704477,ea5cf78f-2641-4756-a938-620c2edc1e12
72664,E00072602,00HANQ0015,303077.213027954,3321.87115506239,23272a2e-9baa-4fc7-9e83-ebae6a09fdbc
161855,E00163742,46UFHC0020,141349.522285461,2131.01932123937,36abe659-e70f-4c06-b59a-38d5e00ce8dd
173333,E00163502,46UFGK0005,8020562.96264267,20529.7214101636,06627f54-46de-47f3-a93b-9bf05ff87deb
172669,E00162838,46UCHT0005,66950.7086715698,1495.24743298118,c5aeaf89-bbe4-4bdd-a45a-3d64045eb5af
73992,E00073620,00HBPA0023,113097.08121109,2358.9773318359,a8da5863-e23a-4d1c-b30b-8e7fc1bc89ed
74441,E00074069,00HBPN0026,61209.205997467,1537.50685110401,5b49dcc3-e817-421f-b2ea-27e62d872670
75652,E00075280,00HDPD0007,54964.6191635132,1319.83906195823,d0fbb0f3-40a3-4b3e-836f-903533687bef
75984,E00075612,00HDPS0011,96172.0278091431,1600.33425657329,dd039926-0dc4-48c0-99e2-1e1239b1f24c
73113,E00073113,00HAQC0008,215857.86366272,2519.62660687002,8e84cbeb-550c-442c-882e-f7907ef524ab
72781,E00072781,00HAPF0006,49398.6617774963,1442.57625973518,3d9f314d-4f5e-4822-93a9-02bc101234e5
75057,E00074685,00HCPG0027,70004.5565109253,1371.61767951621,8263ceb8-d654-4608-9d2a-5bfe59c7c77b
58077,E00072647,00HANU0007,6077095.55560684,21086.8803676248,59fcacc0-3e7a-4c70-8be0-ab2bc4643e1e
74725,E00074353,00HBPX0027,37909.1488685608,1222.26835256781,be8b2c77-4f44-4aa8-aaec-0f1cdcd37fb4
76053,E00075681,00HDPU0009,227118.042575836,2397.32951291493,5d7bab40-52cc-4d8f-b741-2146b35086e3
75721,E00075349,00HDPF0009,98227.6647720337,1754.29047284618,7e8f4062-ebb8-45bf-81d3-2969678d2bb4
75034,E00074662,00HCPG0004,281491.79258728,3423.60101290893,8396c758-3b31-467d-8d02-9198138d668d
74038,E00073666,00HBPB0031,96556.9323921204,1350.45764830996,25dd5200-b53b-43a2-886e-cc6a7f3335c4
72735,E00072735,00HAPC0015,165874.769035339,1935.29794111874,9f87dc49-9df0-4c0f-b258-a6b89e52bde1
74370,E00073998,00HBPL0034,51106.9375152588,1122.12526964791,fd644798-e6f7-4ef4-bb5c-5406a0e560b4
74702,E00074330,00HBPX0004,184332.417297363,2350.90538285011,885ad9b0-d6a6-4bc5-831b-7f92a2137f21
75698,E00075326,00HDPE0019,44033.2536315918,1330.18703802485,308a0db2-dd1a-4d93-8ac3-0eb3a31fbef6
76030,E00075658,00HDPT0011,71981.7334365845,2099.24705769647,8427d39f-2968-43f4-8b76-30708b624cce
73067,E00073067,00HAPZ0019,31550.7349014282,1155.19145572994,976d8f20-d49e-4d06-968d-a2e337f30364
58054,E00072624,00HANS0001,2482332.01396942,12272.5304241621,8ec2577b-5c3a-487a-a284-91fa823a534f
172598,E00162767,46UCHK0008,25564.690486908,1121.72086034015,f8770ddf-b55b-4ca5-acd6-a4fe6a87cb3c
74919,E00074547,00HCNX0003,274830.566223145,3594.74347947304,82bef66e-776b-43c9-abfe-62c3778b6108
74178,E00073806,00HBPF0027,139232.99974823,2285.76792006765,a83e8028-9cfc-4c0a-b401-daa0a51197aa
76176,E00075804,00HDQA0011,42210.5847244263,1241.04061405446,476e6d3a-20f9-49f7-871c-21dcacc47b40
76170,E00075798,00HDQA0005,75318.947479248,1737.75077799468,790d27d6-43a2-44f0-b394-3afbb10c7d4b
74184,E00073812,00HBPF0033,59885.8602371216,1584.54996961143,92549fcc-dbbd-4fba-a7b7-a298eed33eff
74255,E00073883,00HBPH0032,49907.7943496704,1210.18735921547,d94e70ed-b593-4f8d-b55a-3ede7ee7562f
76099,E00075727,00HDPW0019,932024.440124512,5507.0648503986,28b8f8de-39ad-4251-967c-7c92ae39d960
96067,W00008271,00PPQC0005,46717.2796173096,1335.10035172959,49d50e27-196e-42c9-a675-72cc60dfcf82
173479,E00163648,46UFGX0007,8209505.54552078,19131.9774375385,71f58eef-a24c-45ff-8f71-9e9209c3cf28
173402,E00163571,46UFGQ0002,2286849.62516785,10572.2507774368,8aa04189-b8a2-4131-92e4-bfccd4e7451a
173408,E00163577,46UFGQ0008,76761.9304847717,1903.33510524608,bd633897-9a94-425d-9b05-1d85f03c84f2
74848,E00074476,00HCNQ0019,701987.065238953,4018.80074763706,93c04918-893d-4f98-8c25-1104ea983c53
72927,E00072927,00HAPQ0003,119159.074626923,2189.30447267305,32253703-528e-4592-b921-2db4bf0e3d1b
75512,E00075140,00HDNU0019,55557.6760406494,1324.03832826875,2013c16c-fee2-4fdb-a0e7-faef677928b2
72921,E00072921,00HAPP0015,36593.0682067871,1386.92133460342,d19bef5b-be4e-44e1-aa22-770e87270915
172738,E00162907,46UCJB0003,523052.067333221,5444.12676643572,7dd3ce87-8a12-45c0-a1ee-6f8def56b86f
75506,E00075134,00HDNU0013,93742.9695358276,2086.26254424575,e64f5076-09a8-4b10-81d0-eb2945696733
172815,E00162984,46UCJH0006,10738630.3090363,21247.5954268722,9821b731-2895-489c-8f9c-6e6e74bbe30d
74842,E00074470,00HCNQ0013,1966170.61421967,11571.5305729119,4f8ce0b6-04cc-41f8-bb1a-215fd5ae502c
75412,E00075040,00HCQA0014,1470610.18252945,7098.79052837077,6823b212-a7a6-4762-b138-f744c08d0893
76199,E00075827,00HDQA0034,354428.982303619,3649.52635386943,81c256a1-ea61-43d5-bb20-dbff04381f77
76193,E00075821,00HDQA0028,124093.937267303,2246.28581688507,1b52a423-fb04-4ed9-80e9-c971a38c9fee
74232,E00073860,00HBPH0009,48288.5019683838,1191.20006728953,ec48ac1f-ed72-43d7-80a6-2cb1ab71cab5
74201,E00073829,00HBPG0012,20134.8745269775,719.856619515919,b2da178f-deb0-43eb-8ff8-476a78e555fe
75529,E00075157,00HDNW0013,55315.6415252686,1150.8669630178,39afc703-be2e-423d-9dd3-d809d39e62a2
72904,E00072904,00HAPN0015,136891.879550934,2272.33681822165,e895a8ee-4423-49d3-8022-de062effa66c
173425,E00163594,46UFGR0008,34023.6339569092,1273.21474842265,79086dd5-5b76-48e9-93a2-60e297eef599
172761,E00162930,46UCJD0002,74129.0196990967,1421.47068607046,7ee52be6-f90c-4252-a3f8-bc94280ee951
122817,E00112862,23UCHD0006,15415984.2800293,26699.4539958832,edb05494-007d-44a4-bdd9-0c256511ff77
75535,E00075163,00HDNX0004,51356.0419044495,1202.56150959429,ca74695d-926f-43b7-99b9-d85f960d9c52
76076,E00075704,00HDPU0032,56455.3373069763,1386.57664034691,9f96078f-c46a-4e0a-b898-21a88792325d
72873,E00072873,00HAPM0003,382696.274055481,3304.35718267787,85552a86-f2c1-443b-900f-5dba3d53bfe2
172792,E00162961,46UCJF0009,54374.5505104065,1261.06135033987,80ec1734-3227-41a9-8c10-fa7d51b2780c
74871,E00074499,00HCNR0011,446782.394069672,5430.31752717559,294b5ffc-ee7e-449b-b710-946c905cd3f4
74865,E00074493,00HCNR0005,1007295.87798691,6225.12324524972,06b44808-a8c6-46a6-b0c4-fcb4bd5db2c6
75460,E00075088,00HCQC0029,80845.168712616,1669.10683269577,01a3d107-0c19-47da-9c9d-9ee94307b17a
74796,E00074424,00HBPZ0026,30158.2976112366,954.45636188578,45ac1988-6bb3-4ba8-af3b-3032e1febdae
74965,E00074593,00HCPB0006,508260.774459839,4778.43251432361,9dbbcb0f-34b2-4711-a4af-632ef0a7a8cf
74132,E00073760,00HBPE0015,75444.4520530701,1203.89891672256,fe2c179e-7ebd-42b9-9a1a-e2c9a5b27066
74301,E00073929,00HBPK0001,42094.1914100647,1232.61241146157,683a1bb4-2fa2-458a-bdc5-a8b97b248c61
75558,E00075186,00HDNX0027,42420.7433547974,1154.39861652199,7312ca42-0b23-4394-aaad-ddce8f3b2025
173525,E00163694,46UFHA0009,88296.7196502686,1907.58073717388,b35511bf-c017-422d-9514-535995b9613e
173356,E00163525,46UFGM0011,55324.5011024475,1123.26209769823,73e9721d-ab3b-4066-8b8c-cf81f6c9ea70
72973,E00072973,00HAPT0003,322828.452186584,3558.69024865962,dd015770-b60e-4f10-b613-0417d489ee29
72804,E00072804,00HAPG0010,43373.7595291138,1202.70263927701,ad5d971a-bcf3-4720-93c5-01855f708f49
172692,E00162861,46UCHW0011,86374.1337966919,1611.05944808883,0c7b7285-984a-49c5-bb7f-5fe67a703d00
76222,E00075850,00HDQC0001,224581.738491058,2380.15820369149,522db955-b985-4e6b-9976-d9fbcc9240cc
75629,E00075257,00HDPC0006,64655.2309265137,1499.72297222795,25d4a492-ae99-4494-a002-b1a02420d865
96359,W00008563,00PRNG0005,49465.793838501,1691.07795614147,ec4e13fa-d53d-4104-9c13-effd151a6510
96113,W00008317,00PPQJ0003,68250.0339736938,1531.66468198542,e147a24c-2f08-42ee-bf09-6fe5d9a64f50
74942,E00074570,00HCNZ0006,1293891.70669174,6559.55565136541,2aab0eb9-3e2e-4d35-95ba-ddc1111f6c79
74819,E00074447,00HCNP0008,5607936.22819138,13746.2785255774,196b6680-9332-4245-b518-702bc1f98276
75483,E00075111,00HDNT0001,9565756.52786636,22359.4460793372,e8f9c188-4056-486e-8d8e-0ae2c4b88698
74155,E00073783,00HBPF0004,52371.6392593384,1027.7978165369,85a0fb5d-2a22-4df9-80c2-30f9ca55c13f
74278,E00073906,00HBPJ0015,62832.586063385,1580.09307751062,ac7aac20-672f-4cc3-9f33-20e002c9b465
76147,E00075775,00HDPZ0011,176631.855197906,2994.39329153543,3cf36991-e7cd-4301-ba1f-6f286dab862d
72827,E00072827,00HAPH0015,53097.6905555725,1756.86699566506,035fea4f-a965-4f55-afe3-8c764b5804ca
75606,E00075234,00HDPA0017,284367.342468262,2436.89156393231,45a8b6e2-1c57-467e-8317-c328042ddcb7
173502,E00163671,46UFGZ0005,148426.444782257,2024.09712650807,c30f17e3-750f-42b4-b300-4d66ee5a5023
173379,E00163548,46UFGN0018,76593.6798362732,1557.27183013136,e6007c5c-5922-4fb6-b6e4-8ace7076d9ab
72950,E00072950,00HAPR0009,63984.1813659668,1553.03741170625,35289e9d-2846-4fd0-96e8-72fab2b85109
75017,E00074645,00HCPF0008,58584.9591445923,1354.4302815562,45e56235-1b24-4f39-b9cb-54b2341954ee
75420,E00075048,00HCQA0022,56068.3749732971,1046.69321329873,ad6d56a5-704d-40d6-ba21-999bed06e4d5
74092,E00073720,00HBPD0012,52803.1485748291,1367.57819017499,db951106-25c0-4b19-a783-8a71590a6a6f
76013,E00075641,00HDPS0040,193438.75812149,2498.598138521,437b808c-b5ae-4bf8-92ed-408e7115b20c
73345,E00073345,00HBNS0008,21355.6796188354,925.915644558221,00a0931a-db63-4836-b9aa-ef2b0a3146eb
74341,E00073969,00HBPL0005,77252.1507263184,1717.49859451508,7a772b24-2245-4d34-927c-7daba6e8348b
75266,E00074894,00HCPU0007,70106.2428588867,1247.5215624675,199d741a-a8d1-4a21-9682-056949af1d67
96313,W00008517,00PRNE0007,243746.948066711,3172.10415545902,c592ba17-2a71-4262-80f5-1e1fdc422388
76262,E00075890,00HDQD0018,67927.0483093262,1458.81557688933,916cd9e2-5be4-4755-9be3-2397854f21d0
95981,W00008185,00PPPQ0001,210979.314567566,3642.43454447799,60675528-bd59-4b9c-924e-388dc659a324
161826,E00163713,46UFHB0007,60043.113155365,1381.79912709788,81122336-2541-49aa-b275-0d42fb3ae9a9
161838,E00163725,46UFHC0003,167211.143215179,2897.30867154676,0973cac6-188e-40eb-8920-3104ca44542a
172652,E00162821,46UCHR0014,61510.5770492554,1196.66907855374,41327c1d-f7f6-40fa-8dea-3c9a455d6d9a
158245,E00148352,40UCGY0005,1908484.65385056,7506.82804118125,509f9e25-587e-47a3-ac25-6bc6a224ceec
75088,E00074716,00HCPK0006,53475.1836738586,1332.31862055815,a2ea9887-2d32-476e-8f0c-c4d97c786680
74673,E00074301,00HBPW0001,176944.677410126,3407.83008373156,9a2a0553-d5a5-42ee-a227-ea8f7e7e17b8
75669,E00075297,00HDPD0024,61179.2628860474,1657.02008954388,06dad35a-0a4d-4905-a3e3-d84551056e2e
76001,E00075629,00HDPS0028,60607.2802734375,1594.67616544411,caa323b6-5eae-4b50-a9b1-ac5b34a8bc8e
73013,E00073013,00HAPW0013,57323.2345542908,1428.12120471008,46c26d44-7f21-4cbf-be44-4658ce973890
72764,E00072764,00HAPE0010,22828.4937934875,845.572239277863,26df4dca-9546-40cf-b958-89c491be0c58
74779,E00074407,00HBPZ0009,49218.6078033447,1340.69420801435,58503316-50ec-407a-9080-8e9ee09edb7f
75775,E00075403,00HDPH0012,65358.9973373413,1627.59262945783,289a1aeb-6376-4a5a-973e-53cdf6a9810e
73986,E00073614,00HBPA0017,140418.449848175,2536.88845308031,2311f764-0392-45c8-a6c2-8a4efa797e2d
74330,E00073958,00HBPK0030,67033.3637733459,1703.52551370776,4e864eec-6fb2-4de5-93de-228dbcbd7815
74447,E00074075,00HBPN0032,103829.860385895,1469.41873954786,1ff12a97-c70c-47c8-ae38-0cddb1889857
75953,E00075581,00HDPQ0024,47919.5743522644,1454.49472749757,60f4bd11-8511-42d3-8660-7a934469619d
75326,E00074954,00HCPX0001,33491.6453590393,878.658756616479,abc96c6e-66ce-4902-9a28-4de882090699
76107,E00075735,00HDPX0005,68870.1583023071,1519.06439709051,a8a55b43-4b30-4426-b00d-6dd578430af6
75658,E00075286,00HDPD0013,105625.151264191,1810.39387916136,736dae42-5ce8-481c-ad15-f2f38ee8f683
72658,E00072596,00HANQ0009,9573706.11393738,17996.4538529311,333b6dfc-0601-4a16-8580-6a236a019ffd
73119,E00073119,00HAQC0014,106774.818695068,1730.52928964878,e9049395-6c7b-4229-84e4-ba7a588078cb
72775,E00072775,00HAPE0021,16146.8560829163,624.101675929193,7f12f541-621f-4e93-bf03-59dcb8d216be
173339,E00163508,46UFGL0002,1230786.44905853,6718.56690506536,460ee776-cb84-47df-9ad9-d7203c1295da
123727,E00113772,23UFGY0001,2606404.28380585,11795.6933649474,76e23984-1c19-4bef-8c8a-6e5be62d26fb
74888,E00074516,00HCNT0004,43923.7449417114,1764.6131388876,8aff323d-7cda-49be-a749-84177d19d952
74971,E00074599,00HCPC0002,5832790.53796005,12495.601776276,44e9b470-088d-4c75-88b6-e4a9c9a36b9d
73892,E00073520,00HBNY0001,25877.7973709106,971.934629271119,9b25c72b-61c4-4e51-a8cd-f110ddb32f5c
74627,E00074255,00HBPT0028,9509.08667755127,417.130632516956,49a9f9eb-4bfa-47d9-aee3-429a0732232c
72967,E00072967,00HAPS0005,120722.104927063,2489.26665049489,df5b89ff-e90b-407e-bb38-dfc0026ae7c8
74639,E00074267,00HBPU0002,221609.224338531,3208.87596103039,49bfb5ee-b333-420a-a619-2351136b312f
173448,E00163617,46UFGT0012,388545.014492035,3351.20681613784,10f7adc4-3d65-46da-99aa-5d817f1a33ad
75967,E00075595,00HDPR0007,4384824.83835983,14135.0467805504,7a203700-09d8-4afd-a17f-a3b5d88a2d8c
75466,E00075094,00HDNR0005,655500.680332184,4399.20412695481,7346d402-1b26-492d-b3dd-c23d8a1d02f2
72810,E00072810,00HAPG0016,12571.8088951111,529.321822984739,3731a066-b949-4439-a2e2-0fff6d63ebc1
172698,E00162867,46UCHW0017,70998.2544898987,1377.21843324183,dffe4f5f-3dd7-4ff6-8ae0-0d674c48784d
76216,E00075844,00HDQB0017,41320.6813163757,1190.12537149832,7934a53a-6e04-4414-a11e-85ae7650911d
173531,E00163700,46UFHA0015,77680.8448028564,1663.11010427694,2d3d4a91-e62f-43b3-9407-42f858845ddf
73806,E00073372,00HBNS0035,38748.0577087402,1056.22744473838,06e2434c-4280-4384-ad39-5999f99ae7ff
75134,E00074762,00HCPP0010,226021.650314331,2204.24457435628,b981f28e-6ff7-4dfd-98cc-09cf314deed0
73213,E00073213,00HBNN0031,31574.846321106,1036.22637918381,83df0135-620b-42a8-ab5e-a9bb96bdb0b1
74138,E00073766,00HBPE0021,91413.7002639771,1546.71476172942,7fa0eda6-05fc-4fb9-9e64-5334b581ecad
73299,E00073299,00HBNQ0037,27256.2288169861,1028.7634970694,f78076ed-62e1-49bb-9746-fec2454a0799
74295,E00073923,00HBPJ0032,93996.9762306213,1521.82870679161,9f12654c-2c7c-45f2-b33c-e2f7ba899a99
74825,E00074453,00HCNP0014,347737.515014648,3165.74216708243,0c80604e-4484-47b0-9e86-cbf2df8133ba
75821,E00075449,00HDPK0009,31968.2907562256,1024.58064238874,8360fa20-1709-49c3-a078-ef555b7b1475
74493,E00074121,00HBPQ0007,58250.4118614197,1574.21195061868,42946835-86a9-4840-8970-d28344633813
73952,E00073580,00HBNZ0022,36463.4564857483,1792.59903858897,45697aeb-3f87-4266-8d6b-f637c90f5dbc
74579,E00074207,00HBPS0015,58048.0646400452,1348.44023805311,0c95bf22-91be-48c9-bf7a-7f69861b75da
74149,E00073777,00HBPE0032,55895.7679710388,1105.8258298194,2798c298-7823-402d-9ae2-01cdb0e81993
72821,E00072821,00HAPH0009,116131.268138885,2237.18485764408,9c205ca6-412c-4864-af36-bf7d0ae4868d
75612,E00075240,00HDPB0001,4227069.91769791,10308.7168934519,4158d2b3-74b6-45d1-88a7-2d2f2d5c8b43
72956,E00072956,00HAPR0015,424594.008506775,3881.80580812089,28709569-754c-4c91-ac20-cdf9a7baaac4
173385,E00163554,46UFGP0005,55346.7556877136,1550.71135863735,9efa505b-7f0e-4c87-b555-5e0a9a3c9b9f
172512,E00162681,46UCGZ0010,4378602.11147308,11112.5690665285,066fdfe0-4424-4dc8-ad14-d97aed7a1069
75280,E00074908,00HCPU0021,43111.3967475891,1443.3026511541,852e112a-3635-40c0-8c46-9d2930357307
74284,E00073912,00HBPJ0021,61873.5370903015,1815.69288501963,985bb461-1c41-4cd9-ac8a-2ea20aafdbff
73153,E00073153,00HBNM0011,138980.108730316,2157.89197336972,e8bf3600-e4ec-4964-a4f8-5a9c35864827
74247,E00073875,00HBPH0024,154315.80897522,1765.02846274172,c3239fd3-1e4d-4428-ae29-e1a29117c986
76153,E00075781,00HDPZ0017,51549.4898414612,1766.65435151301,dd2b77c0-10a1-49db-8feb-89b27ea67270
75575,E00075203,00HDNY0015,75303.8772087097,2060.66532785635,28c74061-a489-47a4-bd04-82a312d4b0b7
75907,E00075535,00HDPN0024,74160.3581504822,1339.99348013376,c194d69b-022e-422b-8d43-0556fc241727
74925,E00074553,00HCNX0009,82782.511920929,1617.8803415475,ac7b5a32-1cc6-4670-b589-7cc0a40fb7b3
73846,E00073474,00HBNW0028,62688.6596450806,1356.89300697788,04bbb107-efe0-43cd-8af2-7b03a7942d82
73259,E00073259,00HBNP0036,170690.506500244,2606.38722131475,f1e46346-2af3-43aa-a719-e369a3ff78f5
75761,E00075389,00HDPG0030,74400.4226646423,1383.55416631462,338b6b83-61aa-4ee1-8664-dd52c70921f2
74587,E00074215,00HBPS0023,54828.9263534546,1628.06096999385,84050074-0c45-4a7d-b0ad-675821fb5a17
74433,E00074061,00HBPN0018,105867.727573395,2024.99751002701,1c705481-cc26-460e-90a1-49a36cb2821b
76253,E00075881,00HDQD0009,41700.7711143494,929.315023728865,c804ccbb-0267-4f84-a7c2-7f6866c0a374
74836,E00074464,00HCNQ0007,158354.464214325,2595.01041268957,294447c4-25d6-420c-8289-4974b056626a
96073,W00008277,00PPQC0011,63844.4151573181,1363.10881162805,f0b8aa09-5e65-419b-93ac-5cc6e20e8869
72672,E00072672,00HANY0007,135640.224544525,2497.45984718658,9ee6b3b3-8be6-48d6-999d-e7fd61d6ecdc
173485,E00163654,46UFGY0006,86347.6377754211,1365.97289531814,7778c242-5a27-44c3-bc3a-090d81860f49
173396,E00163565,46UFGP0016,53072.4831695557,1190.59493238007,e878ac45-8468-4fbe-a2f7-d0dcf4f32753
73359,E00073421,00HBNU0008,20062.2329063416,1023.04956914419,2fda547e-3230-4a51-bacb-2044bea5ba4c
73900,E00073528,00HBNY0009,36538.3898925781,1166.17324306214,65fbe3d6-ee8c-4f5b-ba76-4978a658b432
75867,E00075495,00HDPM0010,52850.7003364563,1652.34351107796,0375c2da-285b-48be-a4bd-d5fa00dc78a9
75861,E00075489,00HDPM0004,58072.35389328,1906.79489610005,95b696e6-fe37-44ff-af55-612a666f4dbd
74533,E00074161,00HBPR0008,68603.6291465759,1147.60314245466,f9ee9961-399d-476f-87d1-e5843cd80abb
75074,E00074702,00HCPH0010,61535.2537765503,1896.93446703534,23e34fe6-1e75-42b5-aceb-7dcd1d0c0f01
73205,E00073205,00HBNN0023,59293.710723877,1334.62132528919,a6a7fd89-c6ab-4f3a-a58d-771c78f6da4a
74195,E00073823,00HBPG0006,50178.5344085693,1506.50516237293,8e1771fa-8b72-4a64-a629-3266d4d5d5d0
74238,E00073866,00HBPH0015,33960.3516960144,1125.61148441054,9d47fb97-7b8b-4743-834b-9945e888f407
75523,E00075151,00HDNW0007,50671.5713005066,1626.82448327492,477c3c57-0269-496e-8daa-8339a700beea
75566,E00075194,00HDNY0006,40837.7845954895,1147.69722420466,2696c375-0245-467d-a231-e47ca076f43c
72910,E00072910,00HAPP0004,25195.3950233459,1084.70059541711,21f5e7b7-79e5-4330-950f-bda1bb7a567e
74879,E00074507,00HCNS0005,59047.8315925598,1287.35105685391,06871fb3-e64d-46a7-babf-cd6241cc27f9
74882,E00074510,00HCNS0008,98533.7457046509,1863.94886386631,55a787d9-21a6-486a-b567-4c9ddd81411a
74633,E00074261,00HBPT0034,44583.024848938,1597.2516860612,8a7fa2e1-08c1-4cc7-856d-924774c878cf
73305,E00073305,00HBNR0005,45784.0200500488,1154.85786620883,962f1f76-67cf-4007-a9d3-2ca2b01de29d
72718,E00072718,00HAPB0016,43710.2215003967,1082.48802989009,aa84bef0-68ca-4ee4-a96b-1d1a506306ff
73800,E00073366,00HBNS0029,49097.4018669128,1668.87023771893,4079724d-e6f9-4e9a-8831-c1652065024b
73059,E00073059,00HAPZ0011,22926.4035186768,976.786500450401,db2763e0-512c-4f09-acec-9f1ecde8470d
76210,E00075838,00HDQB0011,359424.189891815,2729.21962379607,20d66d78-cbde-40cc-b268-5b52e3be18aa
75961,E00075589,00HDPR0001,13763875.2319336,22417.0476955048,fe51e05f-63c1-411b-880b-9e4c204fb490
173442,E00163611,46UFGT0006,126543.137260437,2027.40605073829,61697780-1ac2-4861-b817-489b5d0f8a69
173439,E00163608,46UFGT0003,154119.028152466,2324.4691119219,160dda6e-f8d4-4a83-8668-bbc0fb07ad79
172606,E00162775,46UCHL0008,131060.975841522,1988.23681586441,9ea2d1d7-9365-4d6b-9959-ecc5f3ee4d9b
74387,E00074015,00HBPM0016,39829.8353233337,1612.88067378479,e7cdff2d-7943-4415-a77a-079d4c1ef530
75128,E00074756,00HCPP0004,103728.182594299,2424.51142336384,af45d67e-a243-481f-8308-3f7f029bcf64
75472,E00075100,00HDNR0011,7638892.65559006,19629.3187983628,91500fd9-45b7-47ab-ac80-bba36f5cdaee
74046,E00073674,00HBPC0003,111841.331943512,2295.76939079103,a8c67ae5-6824-4f5c-9303-4d1678c1546e
75715,E00075343,00HDPF0003,157718.972545624,2440.89753670287,ae197a7d-ab6e-4552-b694-29f3fc7950e3
58062,E00072632,00HANT0001,806303.797161102,6301.69213409444,6e3363d8-58d4-4e8d-8dea-ea025d38bb25
75028,E00074656,00HCPF0019,214538.605083466,2443.83085908808,a55fe5f5-6f54-4bfc-a1ec-13356eda71e5
73405,E00073467,00HBNW0021,31867.6693687439,987.949330457324,93a2d53d-e39e-482c-8dd4-7e1cc92430f8
75815,E00075443,00HDPK0003,719827.678272247,4005.53563938763,92eda2cf-f5b2-40c6-88ae-59fbd75707c4
74487,E00074115,00HBPQ0001,48491.8962783813,1209.28049412759,b5972cba-0c08-484f-8514-4ec1f10d99f3
73946,E00073574,00HBNZ0016,24546.0227622986,685.111785641213,be8664f8-29f2-400c-bfa3-a514b5d93914
74733,E00074361,00HBPX0035,71978.1471748352,1345.51458982215,464df3c5-890e-4d20-96a4-d8166db8f0ca
173293,E00163462,46UFGH0001,106504.973434448,1897.33714306662,dd6543af-019e-4875-b1bf-7b3904c7a923
75274,E00074902,00HCPU0015,79195.4345741272,1547.94394452105,d83b037a-b06a-4cf9-a188-f13724d3645d
96422,W00008626,00PRNL0001,34327.5426940918,1454.76887746376,8a3ca1cc-6f1e-49ba-b51a-7260942916f3
74192,E00073820,00HBPG0003,45055.4948348999,1218.29668918831,a83f5b84-39d8-4cdb-b624-2e8f8315422e
73159,E00073159,00HBNM0017,31440.5506706238,805.219604226884,b7930d1a-59f9-40a5-9516-b856fa7e12d7
74241,E00073869,00HBPH0018,41093.9129638672,1408.02387615866,cb5be1c6-68b1-4f4f-8632-7cdcebfe683a
76159,E00075787,00HDPZ0023,138344.30789566,1874.49546085754,b37315c7-c0a8-40c7-bf4f-be9bc4b25250
75569,E00075197,00HDNY0009,171008.802780151,1872.23622151412,21e9247a-03a6-4fab-8c36-9ed81b789a8d
72913,E00072913,00HAPP0007,22543.4031105042,796.868772636695,4712788d-10c0-48cd-93b3-4e7d8ce8501c
74098,E00073726,00HBPD0018,33470.3279876709,924.047387374372,273bb3d3-4438-454a-ac8d-83623df582bb
